ref,Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL001_14_87_B.raw (F17),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL002_18_92_B.raw (F18),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL003_30_96_A.raw (F19),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL004_47_67_A.raw (F20),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL005_51_60_D.raw (F21),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL006_68_2017_F.raw (F22),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL007_69_79_A.raw (F23),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL008_75_67_B.raw (F24),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL009_76_67_A.raw (F25),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL010_80_2018_A.raw (F26),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL011_95_81_D.raw (F27),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL012_101_81_A.raw (F28),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL013_108_2015_B.raw (F29),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL014_109_79_A.raw (F30),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL015_124_99_B.raw (F31),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL016_148_84_A.raw (F32),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL017_173_83_A.raw (F33),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL018_206_2004_A.raw (F34),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL019_219_2000_A.raw (F35),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL020_220_2000_B.raw (F36),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL021_227_2006_B.raw (F37),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL022_229_98_B.raw (F38),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL023_240_96_A.raw (F39),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL024_241_2017_D.raw (F40),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL025_249_96_B.raw (F41),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL026_250_89_A.raw (F42),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL027_251_2013_C.raw (F43),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL028_255_2001_B.raw (F44),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL029_259_2000_A.raw (F45),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL030_280_2015_A.raw (F46),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL031_292_2011_A.raw (F47),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL032_293_2003_C.raw (F48),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL033_299_78_B.raw (F49),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL034_301_86_A.raw (F50),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL035_312_2018_C.raw (F51),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL036_327_2022_MASS.raw (F52),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL037_338_92_B.raw (F53),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL038_340_2014_D.raw (F54),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL039_341_81_MASS.raw (F55),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL040_347_92_B.raw (F56),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL041_351_95_B.raw (F57),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL042_352_78_C.raw (F58),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL043_355_92_B.raw (F59),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL044_359_92_C.raw (F60),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL045_360_92_G.raw (F61),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL046_363_92_C.raw (F62),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL047_368_95_C.raw (F63),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL048_370_92_A.raw (F64),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL049_373_2001_A.raw (F65),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL050_375_97_A.raw (F66),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL051_379_97_A.raw (F67),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL052_381_83_A.raw (F68),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL053_386_81_D.raw (F69),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL054_392_2018_A.raw (F70),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL055_392_92_A.raw (F71),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL056_393_2004_B.raw (F72),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL057_393_96_A.raw (F73),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL058_395_65_A.raw (F74),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL059_398_62_D.raw (F75),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL060_412_2018_D.raw (F76),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL061_419_2008_A.raw (F77),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL062_438_2011_B.raw (F78),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL063_449_87_C.raw (F79),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL064_453_87_B.raw (F80),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL065_486_95_A.raw (F81),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL066_488_94_C.raw (F82),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL067_507_93_B.raw (F83),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL068_512_83_D.raw (F84),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL069_534_2002_MASS.raw (F85),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL070_538_78_A.raw (F86),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL071_543_49_B.raw (F87),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL072_543_93_A.raw (F88),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL073_584_2008_B.raw (F89),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL074_627_2016_A.raw (F90),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL075_648_89_A.raw (F91),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL076_650_2010_A.raw (F92),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL077_679_87_A.raw (F93),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL078_683_75_A.raw (F94),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL079_694_83_A.raw (F95),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL080_694_88_B.raw (F96),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL081_695_88_B.raw (F97),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL082_701_89_B.raw (F98),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL083_708_37_A.raw (F99),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL084_742_90_A.raw (F100),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL085_759_2016_D.raw (F101),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL086_772_94_B.raw (F102),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL087_787_82_MASS.raw (F103),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL088_791_82_A.raw (F104),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL089_796_85_A.raw (F105),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL090_798_65_A.raw (F106),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL091_806_84_A.raw (F107),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL092_815_84_A.raw (F108),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL093_856_84_A.raw (F109),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL094_877_80_A.raw (F110),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL095_906_87_A.raw (F111),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL096_911_79_MASS.raw (F112),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL097_933_4_A.raw (F113),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL098_937_50_A.raw (F114),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL099_939_73_B.raw (F115),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL100_950_83_A.raw (F116),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL101_973_81_A.raw (F117),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL102_975_83_B.raw (F118),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL103_978_83_A.raw (F119),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL104_1040_90_C.raw (F120),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL105_1089_81_B.raw (F121),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL106_1237_51_A.raw (F122),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL107_1294_83_A.raw (F123),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL108_1310_84_B.raw (F124),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL109_1387_82_C.raw (F125),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL110_1449_77_A.raw (F126),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL111_1453_77_MASS.raw (F127),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL112_1481_23_A.raw (F128),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL113_1518_83_B.raw (F129),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL114_1652_77_F.raw (F130),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL115_1706_80_A.raw (F131),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL116_1723_80_B.raw (F132),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL117_1797_77_C.raw (F133),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL118_1804_77_C.raw (F134),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL119_1838_80_D.raw (F135),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL120_1903_80_B.raw (F136),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL121_2025_1_A.raw (F137),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL122_2025_2_A.raw (F138),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL123_2025_3_A.raw (F139),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL124_2025_4_A.raw (F140),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL125_2025_5_A.raw (F141),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL126_3025_A.raw (F142),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL127_7178_C.raw (F143),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL128_7533_B.raw (F144),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL129_11822_A.raw (F145),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL130_15118_3_A.raw (F146),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL131_17988_B.raw (F147),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL132_18294_A.raw (F148),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL133_19571_E.raw (F149),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL134_20187_C.raw (F150),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL135_21064_B.raw (F151),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL136_22144_G.raw (F152),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL137_22677_A.raw (F153),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL138_2026_7_A.raw (F154),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL139_2025_6_A.raw (F155),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL140_153_2024_A.raw (F156),Norm. Area: SUB15963_KC18_H2OvsACNFA_SPL141_26_81_A.raw (F157)
638.30226@18.47,3052962.193,4481849.387,1569033.734,3894864.982,6967372.279,3086065.185,2362519.196,6119630.903,2496151.59,55180211.93,14704672.37,1850403.161,11566550.75,9171592.588,1942150.809,13505922.01,2956453.934,2711627.894,4563475.295,2460860.573,28733438.44,3862290.298,17806061.16,2412219.854,16055095.25,8481928.092,2686182.251,4089340.598,2787204.699,4737305.739,29870637.2,6885968.012,2958301.408,2348491.722,1969901.39,1896008.941,16952449.18,4911943.167,3796.707927,25622637.36,9988287.499,1388025.338,206158069.2,13817796.7,16443044.89,11902523.67,3022626.346,19867632.08,3117269.587,2729095.452,2306013.906,4242277.152,2232381.041,577301.8597,3375722.584,9260898.742,2792431.712,4468353.94,60520455.01,2530728.435,6138029.534,17014812.3,875683500,14020456.03,3582072.212,2674408.234,2610581.567,21310.58139,203654.7349,29061408.42,15398486.44,534582.5565,1593900.411,5308490.384,1159674.997,84654631.56,1708140.362,2769685.893,8931536.469,2778599.503,3724215.221,39788730.93,2123771.96,9946339.48,4068639.598,628477.7063,3.74E+12,6740241.241,3244530.606,3227185.467,8267976.136,4704697.628,32849494.41,18587836.22,76191387.52,3080044.535,504316.8444,4139915.419,4213675.448,242322509.4,5200224.425,11733927.55,11697388.02,16760124.67,9521604.351,19737602.76,2225081.825,5496703.286,3774525.022,3148715.6,14510420.29,8606539.022,3465540.251,3530864.97,9085716.582,3986595.781,357866.0442,5077424.206,3508448.753,1685484.243,6431741.529,2583999.147,19982684.19,6546135.908,97848684.2,9956893.224,3669160.663,622401.7927,3280820.041,12477865.76,12622695.13,64450322.72,36783839.78,1920785.295,3734658.834,9834319.921,4138525.877,5272380.595,4210306.622,2407854.699,2035939.11
341.16341@14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.16346@13.82,7272402.026,3528322.637,116391340.2,4426295.899,25930851.29,218178781.7,3948350.528,28315013.32,23687533.25,151393236,51585378.05,64611456.9,4.54E+11,317769231.3,205646118.7,8.33E+11,1.01E+11,4373064.361,8536770.455,25599357.19,142914285.8,6517834.809,13368858.59,28631567.73,103481081.6,31697599.7,39181679.19,22508418.65,23266888.71,135394271.9,370335206.9,105009645.7,7161565.108,13067509.03,60818267.11,8872060152,11725916.63,28965702.47,4.03E+11,37926299.52,86907354.6,60953548.21,5.56E+11,1.54E+11,83496849679,2.19E+12,16886485.54,4.10E+11,120688509.4,6419653.31,226979137.4,9626235.901,60937889.62,438330924.9,8751238.86,58543683.84,70901687.72,172044087.1,86625317.42,58386201.75,5302109.591,125460863.3,4.85E+11,14322754.66,34535575.2,1.33E+11,78254022.15,240166774.2,61160494.17,1.53E+11,270660326.1,41024648.86,29686316.31,65116497.55,29984792.51,84637170.89,122138272.9,105134781.9,10626235.88,24919994.37,4999137.855,1.03E+12,24841919.53,57570190.42,23438487.77,2.45E+12,9053034537,4.12E+11,21328352.74,1970340.57,72923933.94,119668987.2,9662484.271,514010844.8,1.11E+11,30606485.47,93430760.42,12086603.04,1.23E+12,3.36E+11,184197053.1,1.49E+11,6.09E+11,1.10E+12,105783086.5,112180992,218156123.9,48139321.34,302211863.3,7.10E+11,3.40E+11,20986792.48,61438184.29,119693006.9,37818655.44,149027134.7,100059043.3,29538132.26,13818942.41,86189624.84,8425238.151,37344778.74,77999492.97,151818463.3,43424869519,419520463.8,2.46E+11,843844226.3,177714344.7,212597712.5,135369056.8,287152180.7,20317315540,13925973.57,1060686.86,166978747.6,53476442,7230518594,230561058.1,54284930115,23008899.84
355.17917@20.24,729422.9993,3895223.964,14113433.22,3164308.024,55477154.39,64798242.16,81840.6671,826171.2776,12712990.21,1478060.214,1392374.275,1662206.816,28608387.89,6725642.852,234027.4005,3250102600,1401973941,1756912.294,11270950.56,5488905.012,2742616.591,9618973.81,14329122.62,2765011.229,4533043.401,1558072.783,43903286.45,880953.383,974755.1305,7068260.64,6686042.313,4687678.953,1020193.879,3058675.167,5474829.299,5337963403,16715759.74,5003938.974,446516933.5,10270270.17,10101218.88,3532539.024,19449791796,341522240.6,600935630,138088571.3,17263869.01,206065406.9,925033.5549,2412074.875,167754175.8,1619849.882,147706082.5,5726837.285,2115530.977,4179848.979,4590385.234,413646073.4,5433650.294,1524740.16,1869031.131,220701.1628,423289963.3,12474021.94,17087850.8,27714815612,19498804.78,1820498.178,30031367.68,1.70E+11,11074499.64,15889945.78,3335931.739,32345744.77,19785853.86,7331167.222,11553.3195,30049552.18,41148887.52,1556207.454,8435901.144,342661.2785,57335.66698,10865121.9,732356.3976,289335276,37122376.24,76899729.18,1836193.138,3438854.591,7940163.516,107999160.3,544006.241,5323593.193,3541118229,9720684.486,2037134.953,206820.3858,3286487.815,3.78E+11,10233.55642,736564433.3,9179954769,144169061.8,138802.0211,8191333.081,796087.2531,266709.8808,135218133.4,272953316.3,275423681.4,8833788.277,16365753.81,7524536.055,71988598.63,1831832.199,7455843.317,39151082.29,3360387.468,521585.5957,1658833.39,2925256.478,2135878.624,668466.2321,133047.3958,40098315.31,9.16E+11,150262260.6,319266.5177,14712523.17,102201696.5,8241160.252,182919.8632,122448647.1,2891747.164,5882601.348,28676541.76,73214902.55,1602900.807,3374149.186,970061.5502
353.12719@22.73,11632830.22,46217653.71,414492968.5,25000610.26,8774413.426,18730367.24,506645037.9,141479999.5,13644508.01,77484550.54,35277730.96,88638905.14,192555859.4,234869156.1,23894902.86,6990824094,74628082098,2150100.205,4997103.564,32370210.39,60599184.38,135497906.5,37866419.04,64790200.09,48153696.51,326372776.6,6239528.198,78099236.99,23064498.27,21582309.54,4387114191,107148299.1,14105143.55,75081424.93,615276000.8,649925839.8,66957452.52,94563683.66,1.62E+12,86701710.14,147930736.6,170556765.2,35138157053,7914284043,6449699666,686942418.9,11856433.43,14551391489,53929601.56,4081977.563,55765325.66,36606741.94,16400201.64,931149564.2,29038137.73,59858260.56,43914112.96,629132004.6,58204827.82,2356421.045,31775105.09,63789696.65,25747432373,35173123.05,33293468.72,3095750125,243802876.3,757040869.1,47984264.96,27528823668,272374206.3,68384269.95,2802164.047,100697362.5,46927382.02,154217987.4,461783356.8,128328520.3,204432509.4,38512486.67,12055671.98,14075139305,283533180.2,81879233.09,85605154.06,1047839885,7124414603,4.54E+11,53323117.99,19044286.64,460844634.9,251960769.7,2527590.218,2104994012,13759694557,52502594.34,216308664.7,9259141.143,1.61E+11,1.37E+12,314989438.3,2.39E+11,46755166056,2.22E+11,107572703.4,45992895.17,1555274255,260106767.6,72223944.95,1.38E+11,3.65E+11,161789329.8,300174050.7,427928365.8,80432055.28,329792342.6,39049999.12,97709720.81,56695700.15,58293167.94,68344431.54,165931308.9,127985651.6,147833585,204443230.4,60004685.52,1.65E+11,167441319.2,304494215.8,256590183.6,143130004.5,9005877.586,17255227.18,72635771.24,25234434.51,19683769.79,35833498.93,263507625.8,1173002812,59409402.89,150761128
355.17918@19.28,1120288.257,5739804.075,908779.1753,2038342.473,2704221.283,94522150.19,14656575.57,1475499.763,18543468.45,2161145.438,2049758.487,2446149.743,2424556.464,4828691.47,2486015.042,977997745.9,2338130.711,3511384.24,16788980.49,1267776.444,2513440.428,13986793.12,2683640.414,1310161.965,6642831.759,2128280.253,1527230.098,1611176.335,3365541.482,5539740.203,1070138.265,3040209.788,1843122.325,4504829.431,1799553.095,1906542.876,1831025.693,2132557.093,5113522.635,2851053.458,1876756.06,2665318.787,22126722754,24886567.17,12853735.41,5772799.518,4152371.259,2810927.22,1474939.073,3661075.294,2368709.54,3206583.749,1581216.491,1890495.078,2917156.587,1655376.35,6753759.564,1712374.179,2795228.716,1234632.057,4593303.035,5768522.524,1364643488,17653391.13,8754211.454,1919932.563,2516581.222,975463.2681,2855518.39,2.42E+11,1785554.752,2432421.236,2098536.814,3414410.257,1832396.08,11082085.55,3251573.366,2003054.614,1923090.926,2270006.669,5734230.939,675782322.7,3297281.256,1662518.389,1894435.465,101471276.1,55280251.05,1826327391,1659864.562,1192654.465,8253197.501,947376.7006,2466303.931,2434016.393,381007598.2,4349331.189,2222846.572,1862201.347,9660338.268,5.56E+11,2112879.952,176366253.1,233036014.4,18679681591,3471481.508,1858871.07,1157509.972,5149823.257,2414058.378,398011447.5,27653028.86,1293365.647,1470515.539,2545067.241,1669076.824,2684599.434,5726801.8,2358551.094,1478114.436,806475.7912,1742577.918,1319413.948,1570219.155,8186795.331,1821657.202,1526998.247,1.15E+12,1550658.797,2628155.253,2991938.953,33232264.79,11465894.03,2483509.799,3092561.578,2289367.214,7803523.492,41738831.9,1419667.238,3963731.047,1821082.312,3366033.334
313.16838@15.47,3145585.45,14864154.14,20522955.63,3575983.672,2120674.141,20543620.1,6913448.363,1842481.722,800683.7136,695122908.3,10304021.59,2261715.172,107223074.6,3809098.746,8497635.404,10743173670,943283338.1,2034093.994,12333104.64,9939469.367,43091779.8,13817716.07,25012390.89,13152325.19,5358096.205,3314632.203,4003080.087,2341795.111,11581369.14,14448939.17,34480585.96,4915177.647,14171564.34,2657179.23,5604844.922,92475229.54,27466764.19,34156043.63,3890980409,22146018.28,2966744.309,3460800.018,10088597985,354669866.9,480999662.1,1.52E+11,24619714.5,1698513559,5037417.825,2884018.25,10325164.21,12224718.74,2144481.728,9239661.732,9994097.274,4752755.301,13887583.26,3599131.082,61473018.69,3205970.1,12364694.68,6826557.287,41297666989,2631357.506,12557454.29,1218481878,277560245.1,2574857.129,5765211.534,744164925.4,9560914.354,11424951.69,2577663.423,4319493.658,6927043.838,33448825.92,6547923.869,2933720.18,54438329.98,9792298.613,9299383.794,8702704711,1901249.061,3240347.665,1470792.805,19237697047,212171521.2,1579149984,3952333.066,1918953.494,10060241.49,5259653.815,25874329.49,34871992.21,568359299,5620402.571,5578419.494,8238581.628,15479601299,6601168688,28242720.68,2985496463,6309501646,18901844674,10857040.63,40466374.1,1441319.678,31516584.11,4226996.988,6934996523,3121391569,13255795.51,3606534.46,34444595.75,35909099.57,10153428.49,7110565.135,5404568.745,2528599.397,1261452.792,1525218.475,3351343.316,26131133.3,12601464.37,1.37E+12,2984060.295,3659327541,23030755.01,18942395,10165603.16,8672971.133,40460306.95,41102514.23,5951514.674,2017458.676,16243979.07,2890727.894,8136749.946,14577000.82,9.39E+11,2140069.786
351.25301@23.17,913519.4741,365218605.4,10774280.23,2178743.417,2532333.924,6920722.916,171008.9141,97356643.57,1325908.692,2114743.564,1499837.093,1512330.292,1770961.908,2955533.433,1001084.122,1960933.499,1640102.319,1864979.337,1309905.479,1981242.817,1151660.342,2307567.741,682161.9268,1431161.754,30430896.82,2053889.504,5449118076,39212690.44,1393071.901,2457300.33,90461062031,7130769.707,1385321.853,4443378.773,7076596.722,2042720.87,2707429.542,1130680.04,2919036.499,9633990.23,7028856.301,1124510.543,2395888.917,2467404.432,78191356.85,1110257.111,1461918.52,1768945.043,1485189.184,2060902.737,8823653.972,1845486.86,2490435.363,2972746.861,2201568.339,2.10E+12,1902274.384,59364942.56,3668243.718,1901988.766,2425322.715,1396362.685,1986022.506,2014322.13,2102167.166,2801703.73,1350642.383,2152295.803,984183.8053,1690240.402,4301921.624,852032.3179,2049725.682,19067098.5,14009277.35,1176279.75,36009152.09,4767791.237,3133649.372,1221372.641,4913245.212,1504366.392,84576876.36,72261600.39,2378245.478,850035.9794,1732478.941,1907524.739,1669776.686,1371978.461,9314601.612,1082193.304,1664518.582,2248080.887,1774897.077,3512772.98,998667.2783,263437763.3,1740198.174,2922954.634,6671496.501,2154315.054,1399614.122,2042079.1,28868552,6459015.347,1957476.466,1610982.967,5890231.355,1526335.572,22859290.39,1625760.058,1269066.927,38547680.34,740479.3486,2985112.61,1604481.795,1335092.684,1661815.88,1832395.306,2372224.728,1862848.734,53217862.59,3020384.391,4418673.735,6343972.626,1818142.56,1305247.352,2460073.237,24953532.53,1747032.321,1645856.691,1705108.66,23102689.07,36137513.48,1986896.087,1911402550,5211405.648,3272294.587,1576113.203,1584112.372
640.317@17.75,1513879.998,2646555.469,2431081.222,3075375.828,401098.3791,1887673.51,568000.8886,2434411.41,2589655.432,44481851.29,4104272.452,2675825.402,6463473.031,4994701.944,201107.6485,9511827.792,5754061.134,2348610.549,2263122.592,2115916.05,487450.6502,2472725.07,2960910.038,1859068.782,14847200.72,3768753.165,16845997.87,1464712.352,2457951.407,3902663.279,14903220.66,2414.03466,2451258.754,2573924.928,2719013.718,2093590.667,3931515.196,4901753.867,14558.65504,5539837.144,5345021.58,4228338.829,12667658.35,5155196.844,2728792.744,617845.657,2692878.638,2352409.778,2180472.755,2624141.621,2189765.247,4196029.384,2092678.494,154136.3255,2971955.064,2606315.81,2852721.568,3589798.504,20755266.34,1571608.258,3984391.658,3084895.343,24688120.25,2589530.507,4167894.303,4748675.655,6687302.707,235367.862,4407045.645,6130845.826,9671890.421,8145286.687,1729649.422,259395.8508,5712791.685,748379.3966,578713.7996,2592936.879,2568248.661,2242097.221,2257651.565,47496701.51,196173.2683,3241557.823,2262844.989,11070528.28,6.39E+11,6091416.371,2610794.381,1557810.293,8630026.686,1909686.189,5099116.756,15847074.62,3068672.055,6224163.31,892942.9635,16040234.61,72654109.66,60071319.63,3007853.693,5094505.19,3360854.973,3702310.828,3915826.538,7503375.266,2256683.753,27645029.06,72856.89509,3602903.074,4730626.467,1748960.589,3151151.61,6955038.151,3768908.88,3187297.493,6402141.765,172095.863,2236440.484,1129345.084,2258567.405,1748475.764,11359029.6,2481362.728,5987993.935,3568916.451,7575604.612,4001588.612,4982652.582,9102168.729,3683273.886,44134501.71,760122.492,425276.7499,2770498.669,5000492.201,10647105.97,1879230.209,2995508.451,2412356.784,1623827.091
